Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_FALLEN_FLEE_5	921	monster\fallen\flee5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_ATTACK_1	922	monster\fallenshaman\roar1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_ATTACK_2	923	monster\fallenshaman\roar2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_ATTACK_3	924	monster\fallenshaman\roar3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_ATTACK_4	925	monster\fallenshaman\roar6.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_HIT_1	926	monster\fallenshaman\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_HIT_2	927	monster\fallenshaman\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_HIT_3	928	monster\fallenshaman\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_HIT_4	929	monster\fallenshaman\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_DEATH_1	930	monster\fallenshaman\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_DEATH_2	931	monster\fallenshaman\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_DEATH_3	932	monster\fallenshaman\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_DEATH_4	933	monster\fallenshaman\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_NEUTRAL_1	934	monster\fallenshaman\neutral1.wav	200	4	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_NEUTRAL_2	935	monster\fallenshaman\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_NEUTRAL_3	936	monster\fallenshaman\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_NEUTRAL_4	937	monster\fallenshaman\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_RESURRECT_CAST	938	monster\fallenshaman\resurrectcast.wav	160	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FALLENSHAMAN_RESURRECT	939	monster\fallenshaman\resurrect.wav	128	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FARA_HAMMER	940	monster\npc\faratosshammer.wav	255	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_ATTACK_1	941	monster\fingermage\attack1.wav	200	4	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_ATTACK_2	942	monster\fingermage\attack2.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_ATTACK_3	943	monster\fingermage\attack3.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_ATTACK_4	944	monster\fingermage\attack4.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_HIT_1	945	monster\fingermage\gethit1.wav	200	4	0	0	4	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_HIT_2	946	monster\fingermage\gethit2.wav	200	0	0	0	4	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_HIT_3	947	monster\fingermage\gethit3.wav	200	0	0	0	4	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_HIT_4	948	monster\fingermage\gethit4.wav	200	0	0	0	4	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_DEATH_1	949	monster\fingermage\death1.wav	200	4	0	0	4	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_DEATH_2	950	monster\fingermage\death2.wav	200	0	0	0	4	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_DEATH_3	951	monster\fingermage\death3.wav	200	0	0	0	4	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_DEATH_4	952	monster\fingermage\death4.wav	200	0	0	0	4	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_CAST_1	953	monster\fingermage\cast1.wav	200	4	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_CAST_2	954	monster\fingermage\cast2.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_CAST_3	955	monster\fingermage\cast3.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_CAST_4	956	monster\fingermage\cast4.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT	957	monster\fingermage\fingerbolt.wav	200	0	1	0	6	0	0	0	8	1	1	0	0	100	0	0	1	0	0	14427	-1	-1
ESOUND_FINGERMAGE_BOLT_IMPACT_1	958	monster\fingermage\zap1.wav	200	4	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_IMPACT_2	959	monster\fingermage\zap2.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_IMPACT_3	960	monster\fingermage\zap3.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_BOLT_IMPACT_4	961	monster\fingermage\zap4.wav	200	0	0	0	4	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FINGERMAGE_LOOP	962	monster\fingermage\loop.wav	128	0	1	2	2	1	0	0	1	1	0	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_LAUNCH_1	963	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_LAUNCH_2	964	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_LAUNCH_3	965	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_LAUNCH_4	966	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_HIT_1	967	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_HIT_2	968	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_HIT_3	969	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_HIT_4	970	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_DEATH_1	971	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_DEATH_2	972	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_DEATH_3	973	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_DEATH_4	974	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_EMERGE_1	975	none.wav	255	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_EMERGE_2	976	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_EMERGE_3	977	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_EMERGE_4	978	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FIRESPIKE_LOOP	979	none.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_ATTACK_1	980	monster\frogdemon\attack1.wav	200	6	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_ATTACK_2	981	monster\frogdemon\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_ATTACK_3	982	monster\frogdemon\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_ATTACK_4	983	monster\frogdemon\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_ATTACK_5	984	monster\frogdemon\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_ATTACK_6	985	monster\frogdemon\attack6.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_HIT_1	986	monster\frogdemon\gethit1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_HIT_2	987	monster\frogdemon\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_HIT_3	988	monster\frogdemon\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_HIT_4	989	monster\frogdemon\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_HIT_5	990	monster\frogdemon\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_1	991	monster\frogdemon\death1.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_2	992	monster\frogdemon\death2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_3	993	monster\frogdemon\death3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_4	994	monster\frogdemon\death4.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_5	995	monster\frogdemon\death5.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_NEUTRAL_1	996	monster\frogdemon\neutral1.wav	200	3	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_NEUTRAL_2	997	monster\frogdemon\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_NEUTRAL_3	998	monster\frogdemon\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_ATTACK_1	999	monster\frozenhorror\attack1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_ATTACK_2	1000	monster\frozenhorror\attack2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_ATTACK_3	1001	monster\frozenhorror\attack3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_ATTACK_4	1002	monster\frozenhorror\attack4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_HIT_1	1003	monster\frozenhorror\gethit1.wav	200	5	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_HIT_2	1004	monster\frozenhorror\gethit2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_HIT_3	1005	monster\frozenhorror\gethit3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_HIT_4	1006	monster\frozenhorror\gethit4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_HIT_5	1007	monster\frozenhorror\gethit5.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_DEATH_1	1008	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_DEATH_2	1009	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_DEATH_3	1010	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_DEATH_4	1011	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_DEATH_5	1012	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_NEUTRAL_1	1013	monster\frozenhorror\neutral1.wav	200	5	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_NEUTRAL_2	1014	monster\frozenhorror\neutral2.wav	200	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_NEUTRAL_3	1015	monster\frozenhorror\neutral3.wav	200	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_NEUTRAL_4	1016	monster\frozenhorror\neutral4.wav	200	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_NEUTRAL_5	1017	monster\frozenhorror\neutral5.wav	200	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_FROST_1	1018	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_FROST_2	1019	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_FROST_3	1020	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROZENHORROR_FROST_4	1021	none.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GARGOYLETRAP_DEATH_1	1022	monster\gargoyletrap\death2.wav	200	3	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GARGOYLETRAP_DEATH_2	1023	monster\gargoyletrap\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GARGOYLETRAP_DEATH_3	1024	monster\gargoyletrap\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_1	1025	monster\goatman\attack1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_2	1026	monster\goatman\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_3	1027	monster\goatman\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_4	1028	monster\goatman\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_1	1029	monster\goatman\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_2	1030	monster\goatman\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_3	1031	monster\goatman\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_4	1032	monster\goatman\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_1	1033	monster\goatman\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_2	1034	monster\goatman\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_3	1035	monster\goatman\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_4	1036	monster\goatman\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_NEUTRAL_1	1037	monster\goatman\neutral1.wav	200	3	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_NEUTRAL_2	1038	monster\goatman\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_NEUTRAL_3	1039	monster\goatman\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_1	1040	monster\golemblood\attack1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_2	1041	monster\golemblood\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_3	1042	monster\golemblood\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_4	1043	monster\golemblood\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_1	1044	monster\golemblood\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_2	1045	monster\golemblood\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_3	1046	monster\golemblood\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_4	1047	monster\golemblood\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_DEATH	1048	monster\golemblood\bloodgolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_SPAWN	1049	monster\golemblood\spawnblood.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_1	1050	monster\golemblood\bloodwalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_2	1051	monster\golemblood\bloodwalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_3	1052	monster\golemblood\bloodwalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_4	1053	monster\golemblood\bloodwalk4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_1	1054	monster\golemclay\attack1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_2	1055	monster\golemclay\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_3	1056	monster\golemclay\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_4	1057	monster\golemclay\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_1	1058	monster\golemclay\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_2	1059	monster\golemclay\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_3	1060	monster\golemclay\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_4	1061	monster\golemclay\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_DEATH	1062	monster\golemclay\claygolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_SPAWN	1063	monster\golemclay\spawnclay.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_1	1064	monster\golemclay\claywalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_2	1065	monster\golemclay\claywalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_3	1066	monster\golemclay\claywalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_4	1067	monster\golemclay\claywalk4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_1	1068	monster\golemfire\attack1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_2	1069	monster\golemfire\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_3	1070	monster\golemfire\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_4	1071	monster\golemfire\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_1	1072	monster\golemfire\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_2	1073	monster\golemfire\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_3	1074	monster\golemfire\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_4	1075	monster\golemfire\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_DEATH	1076	monster\golemfire\firegolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_SPAWN	1077	monster\golemfire\spawnfire.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_1	1078	monster\golemfire\firewalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_2	1079	monster\golemfire\firewalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_3	1080	monster\golemfire\firewalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
